Year,Name,POS,Height,Weight,Forty_Yard,Bench_Press,Vert_Leap,Broad_Jump,Shuttle,position_group
2008,Chad Rinehart,OG,77.0,320,5.51,26.0,28.5,106.0,4.56,lineman
2008,Matt Spanos,C,77.0,317,5.53,,22.5,104.0,4.92,lineman
2008,James McClinton,DT,72.0,293,5.54,23.0,21.5,97.0,4.73,lineman
2008,Robert Felton,OG,75.63,315,5.55,22.0,23.0,98.0,4.84,lineman
2008,Jeff Otah,OT,78.0,322,5.57,27.0,22.5,102.0,,lineman
2008,Anthony Collins,OT,77.0,317,5.59,26.0,22.5,97.0,4.87,lineman
2008,Franklin Dunbar,OT,76.75,327,5.63,27.0,24.5,101.0,5.18,lineman
2009,Darrius Heyward-Bey,WR,73.63,210,4.25,16.0,38.5,126.0,4.18,WR_RB_DB
2009,Mike Wallace,WR,72.38,199,4.28,14.0,40.0,129.0,4.27,WR_RB_DB
2009,Johnny Knox,WR,71.5,185,4.29,,35.0,122.0,4.15,WR_RB_DB
2009,Mike Thomas,WR,67.88,195,4.3,,40.5,126.0,4.28,WR_RB_DB
2009,Deon Butler,WR,70.38,182,4.31,12.0,34.5,118.0,4.48,WR_RB_DB
2009,Tiquan Underwood,WR,73.13,184,4.31,7.0,41.5,129.0,4.11,WR_RB_DB
2009,Louis Murphy,WR,74.38,203,4.32,12.0,,,,WR_RB_DB
2009,Chris Clemons,FS,72.13,208,4.33,19.0,37.5,127.0,4.38,WR_RB_DB
2009,Cedric Peerman,RB,69.5,216,4.34,27.0,40.0,117.0,4.29,WR_RB_DB
2009,Lardarius Webb,CB,69.75,179,4.35,15.0,36.5,121.0,4.1,WR_RB_DB
2009,Demetrius Byrd,WR,73.0,196,4.35,,31.5,117.0,,WR_RB_DB
2009,Kevin Ogletree,WR,72.5,196,4.36,,36.0,122.0,4.08,WR_RB_DB
2009,Kenny McKinley,WR,72.38,189,4.37,,37.0,113.0,4.1,WR_RB_DB
2009,Andre Brown,RB,72.13,224,4.37,24.0,37.0,115.0,4.33,WR_RB_DB
2009,Percy Harvin,WR,71.13,192,4.39,19.0,,,,WR_RB_DB
2009,Kory Sheets,RB,71.13,208,4.39,15.0,37.0,121.0,4.39,WR_RB_DB
2009,Brandon Hughes,CB,70.5,182,4.4,8.0,36.5,128.0,4.23,WR_RB_DB
2009,Quinten Lawrence,WR,71.63,184,4.4,20.0,,,,WR_RB_DB
2009,Vontae Davis,CB,71.13,203,4.4,25.0,36.0,125.0,4.07,WR_RB_DB
2009,David Bruton,FS,74.0,219,4.4,19.0,41.5,132.0,4.28,WR_RB_DB
2009,Darius Butler,CB,70.38,183,4.41,,43.0,134.0,4.18,WR_RB_DB
2009,Ian Johnson,RB,71.25,212,4.41,26.0,33.0,116.0,4.18,WR_RB_DB
2009,Chip Vaughn,SS,73.38,221,4.42,21.0,37.0,125.0,4.12,WR_RB_DB
2009,Sherrod Martin,CB,73.0,198,4.43,12.0,36.0,123.0,3.98,WR_RB_DB
2009,Dominique Edison,WR,74.13,204,4.43,,37.0,120.0,4.18,WR_RB_DB
2009,Marko Mitchell,WR,75.63,218,4.43,9.0,32.0,116.0,4.33,WR_RB_DB
2009,Christopher Owens,CB,69.75,181,4.44,14.0,34.5,110.0,4.16,WR_RB_DB
2009,Bernard Scott,RB,70.25,200,4.44,21.0,36.0,125.0,4.08,WR_RB_DB
2009,Juaquin Iglesias,WR,72.88,210,4.44,,34.5,116.0,4.4,WR_RB_DB
2009,Kevin Barnes,CB,72.25,187,4.45,,38.5,128.0,3.96,WR_RB_DB
2009,C.J. Spillman,FS,72.0,197,4.45,,41.5,122.0,4.33,WR_RB_DB
2009,Jeremy Maclin,WR,72.13,198,4.45,,,,,WR_RB_DB
2009,Brooks Foster,WR,73.0,201,4.45,27.0,,,,WR_RB_DB
2009,Mike Goodson,RB,71.88,208,4.46,14.0,39.5,118.0,4.22,WR_RB_DB
2009,Brian Robiskie,WR,74.88,209,4.46,,37.5,,4.19,WR_RB_DB
2009,Donald Brown,RB,70.25,210,4.46,,41.5,125.0,4.1,WR_RB_DB
2009,Andrew Means,WR,72.63,214,4.46,12.0,34.5,116.0,4.21,WR_RB_DB
2009,Alphonso Smith,CB,69.0,193,4.47,13.0,34.0,125.0,4.38,WR_RB_DB
2009,Keenan Lewis,CB,73.0,195,4.47,19.0,33.5,123.0,,WR_RB_DB
2009,Bradley Fletcher,CB,72.38,196,4.47,20.0,38.5,122.0,4.29,WR_RB_DB
2009,Asher Allen,CB,69.5,194,4.48,22.0,35.0,115.0,4.3,WR_RB_DB
2009,Bruce Johnson,CB,69.5,170,4.49,6.0,34.5,125.0,4.05,WR_RB_DB
2009,Lydell Sargeant,CB,68.88,190,4.49,15.0,35.0,117.0,4.21,WR_RB_DB
2009,Don Carey,CB,71.25,192,4.49,18.0,,,,WR_RB_DB
2009,Rashad Johnson,FS,71.25,203,4.49,15.0,37.0,120.0,4.23,WR_RB_DB
2009,Aaron Kelly,WR,76.5,204,4.49,11.0,38.0,119.0,4.45,WR_RB_DB
2009,Taurus Johnson,WR,72.25,206,4.49,18.0,35.5,121.0,4.24,WR_RB_DB
2009,Patrick Chung,SS,71.25,212,4.49,25.0,34.0,119.0,,WR_RB_DB
2009,Kenny Britt,WR,74.88,218,4.49,23.0,37.0,124.0,4.47,WR_RB_DB
2009,Gerald McRath,ILB,73.88,231,4.49,19.0,34.0,123.0,4.35,LB_FB_TE_QB
2009,Jared Cook,TE,77.0,246,4.49,23.0,41.0,123.0,,LB_FB_TE_QB
2009,Morgan Trent,CB,72.63,193,4.5,23.0,38.0,127.0,4.01,WR_RB_DB
2009,DeAngelo Smith,CB,70.63,194,4.5,17.0,31.5,109.0,4.35,WR_RB_DB
2009,Quan Cosby,WR,68.63,196,4.5,,,,4.47,WR_RB_DB
2009,Donald Washington,CB,72.25,197,4.5,9.0,45.0,135.0,4.2,WR_RB_DB
2009,Brandon Underwood,FS,73.0,198,4.5,16.0,36.5,125.0,4.2,WR_RB_DB
2009,Domonique Johnson,CB,74.0,198,4.5,7.0,32.0,116.0,4.3,WR_RB_DB
2009,Glover Quin,FS,70.75,204,4.5,22.0,38.0,119.0,4.43,WR_RB_DB
2009,Glen Coffee,RB,72.13,209,4.5,24.0,36.0,121.0,4.51,WR_RB_DB
2009,Jamarca Sanford,SS,69.88,214,4.5,29.0,33.5,116.0,4.2,WR_RB_DB
2009,Sean Smith,CB,75.5,214,4.5,10.0,34.0,119.0,4.15,WR_RB_DB
2009,Marlon Lucky,RB,71.38,216,4.5,18.0,33.5,114.0,,WR_RB_DB
2009,Knowshon Moreno,RB,70.63,217,4.5,25.0,35.5,115.0,4.27,WR_RB_DB
2009,Jonathan Casillas,OLB,73.13,228,4.5,24.0,,,,LB_FB_TE_QB
2009,Captain Munnerlyn,CB,68.5,182,4.51,19.0,37.5,121.0,4.2,WR_RB_DB
2009,Ryan Mouton,CB,69.0,187,4.51,18.0,39.5,129.0,,WR_RB_DB
2009,Jerraud Powers,CB,69.13,188,4.51,15.0,36.5,122.0,4.08,WR_RB_DB
2009,Darius Passmore,WR,72.38,188,4.51,,33.5,,,WR_RB_DB
2009,Malcolm Jenkins,CB,72.13,204,4.51,15.0,33.0,124.0,4.08,WR_RB_DB
2009,Marcus McClinton,FS,72.25,210,4.51,16.0,37.0,120.0,4.22,WR_RB_DB
2009,Hakeem Nicks,WR,72.75,212,4.51,,36.0,,,WR_RB_DB
2009,Javarris Williams,RB,70.0,223,4.51,25.0,33.5,116.0,,WR_RB_DB
2009,Jarett Dillard,WR,70.25,191,4.52,13.0,42.5,129.0,4.41,WR_RB_DB
2009,Brian Hartline,WR,73.63,195,4.52,,34.5,120.0,4.12,WR_RB_DB
2009,DeAndre Wright,CB,71.0,198,4.52,17.0,34.5,122.0,4.44,WR_RB_DB
2009,Louis Delmas,FS,71.38,202,4.52,12.0,37.0,126.0,4.17,WR_RB_DB
2009,Chris Wells,RB,73.0,235,4.52,25.0,33.5,128.0,,WR_RB_DB
2009,Shawn Nelson,TE,77.0,240,4.52,19.0,33.0,115.0,4.46,LB_FB_TE_QB
2009,Aaron Curry,OLB,73.75,254,4.52,25.0,37.0,124.0,4.51,LB_FB_TE_QB
2009,Lawrence Sidbury,DE,74.38,266,4.53,28.0,35.0,120.0,4.43,lineman
2009,Sammie Stroughter,WR,69.38,189,4.54,13.0,30.0,110.0,4.28,WR_RB_DB
2009,Ryan Palmer,CB,68.13,190,4.54,16.0,36.5,121.0,4.29,WR_RB_DB
2009,Pat White,QB,72.25,197,4.55,,35.0,117.0,4.42,LB_FB_TE_QB
2009,Javon Ringer,RB,69.13,205,4.55,23.0,34.0,115.0,4.11,WR_RB_DB
2009,Courtney Greene,SS,72.25,212,4.55,21.0,34.5,116.0,4.16,WR_RB_DB
2009,James Davis,RB,71.0,218,4.55,17.0,32.0,109.0,4.37,WR_RB_DB
2009,Ramses Barden,WR,78.0,229,4.55,17.0,33.5,118.0,4.26,WR_RB_DB
2009,D.J. Moore,CB,68.88,192,4.56,17.0,39.5,118.0,4.28,WR_RB_DB
2009,Austin Collie,WR,72.88,200,4.56,17.0,34.0,120.0,4.24,WR_RB_DB
2009,William Moore,SS,72.13,221,4.56,16.0,37.0,123.0,4.26,WR_RB_DB
2009,Stanley Arnoux,ILB,72.0,232,4.56,19.0,31.5,121.0,4.39,LB_FB_TE_QB
2009,DeAndre Levy,OLB,73.75,236,4.56,19.0,,119.0,,LB_FB_TE_QB
2009,Emanuel Cook,SS,69.75,197,4.57,18.0,35.0,116.0,,WR_RB_DB
2009,Michael Hamlin,SS,74.0,214,4.57,17.0,37.5,117.0,4.42,WR_RB_DB
2009,Chris Ogbonnaya,RB,71.75,220,4.57,19.0,35.0,111.0,4.29,WR_RB_DB
2009,Cary Harris,CB,71.38,187,4.58,18.0,,,,WR_RB_DB
2009,Joe Burnett,CB,69.38,192,4.58,22.0,35.5,118.0,4.25,WR_RB_DB
2009,Darcel McBath,FS,72.25,198,4.58,14.0,38.0,119.0,4.16,WR_RB_DB
2009,Tony Fiammetta,FB,72.13,245,4.58,30.0,34.0,112.0,4.49,LB_FB_TE_QB
2009,Jahi Word-Daniels,CB,72.0,197,4.59,24.0,35.5,122.0,,WR_RB_DB
2009,Rashad Jennings,RB,73.0,231,4.59,29.0,34.0,120.0,4.2,WR_RB_DB
2009,Stephen Hodge,OLB,71.63,234,4.59,22.0,35.0,115.0,4.34,LB_FB_TE_QB
2009,Connor Barwin,OLB,75.63,256,4.59,21.0,40.5,128.0,4.18,LB_FB_TE_QB
2009,Mohamed Massaquoi,WR,73.5,210,4.6,,36.5,127.0,,WR_RB_DB
2009,Anthony Kimble,RB,72.25,216,4.6,17.0,36.0,122.0,4.4,WR_RB_DB
2009,Jason Phillips,ILB,72.75,239,4.6,20.0,34.0,120.0,4.32,LB_FB_TE_QB
2009,Branden Ore,RB,70.88,214,4.61,21.0,36.0,112.0,4.44,WR_RB_DB
2009,Stephen McGee,QB,74.88,225,4.61,,33.0,112.0,4.49,LB_FB_TE_QB
2009,Jeremy Childs,WR,71.63,200,4.62,,33.5,115.0,4.26,WR_RB_DB
2009,Jeremiah Johnson,RB,68.88,209,4.62,20.0,35.0,115.0,,WR_RB_DB
2009,Shonn Greene,RB,70.5,227,4.62,19.0,37.0,121.0,4.4,WR_RB_DB
2009,Travis Beckum,TE,75.0,239,4.62,28.0,,,,LB_FB_TE_QB
2009,Clay Matthews,OLB,75.13,240,4.62,23.0,35.5,121.0,4.18,LB_FB_TE_QB
2009,Coye Francies,CB,72.38,185,4.63,24.0,36.0,123.0,4.24,WR_RB_DB
2009,Derek Pegues,FS,69.63,199,4.63,23.0,36.0,119.0,4.3,WR_RB_DB
2009,Troy Nolan,FS,72.5,206,4.63,12.0,31.5,117.0,4.3,WR_RB_DB
2009,Jaison Williams,WR,76.0,237,4.63,14.0,35.5,118.0,4.56,WR_RB_DB
2009,Brian Orakpo,DE,75.0,263,4.63,31.0,39.5,,,lineman
2009,Stryker Sulak,DE,76.5,251,4.63,22.0,31.0,113.0,4.58,lineman
2009,Curtis Taylor,FS,74.0,207,4.64,13.0,37.5,129.0,4.23,WR_RB_DB
2009,Brian Cushing,OLB,74.88,243,4.64,30.0,35.0,120.0,4.22,LB_FB_TE_QB
2009,Derrick Williams,WR,71.5,194,4.65,15.0,33.0,,,WR_RB_DB
2009,Moise Fokou,OLB,73.13,233,4.65,12.0,31.0,121.0,4.28,LB_FB_TE_QB
2009,Marcus Freeman,OLB,72.63,239,4.65,30.0,37.0,113.0,4.12,LB_FB_TE_QB
2009,Everette Brown,DE,73.5,256,4.65,26.0,31.5,114.0,4.53,lineman
2009,Cameron Morrah,TE,75.38,244,4.65,24.0,32.5,115.0,4.36,LB_FB_TE_QB
2009,Jasper Brinkley,ILB,73.63,252,4.67,26.0,35.5,114.0,4.32,LB_FB_TE_QB
2009,Victor Harris,CB,71.25,198,4.68,,33.5,118.0,3.98,WR_RB_DB
2009,Tyrell Sutton,RB,68.0,211,4.68,,33.0,114.0,4.32,WR_RB_DB
2009,Arian Foster,RB,72.75,226,4.68,23.0,,,,WR_RB_DB
2009,Cornelius Ingram,TE,75.88,245,4.68,21.0,33.0,,4.53,LB_FB_TE_QB
2009,Lendy Holmes,FS,72.0,206,4.69,16.0,32.0,112.0,4.32,WR_RB_DB
2009,Anthony Felder,ILB,73.88,233,4.69,28.0,,116.0,,LB_FB_TE_QB
2009,Zack Follett,OLB,73.88,236,4.69,,37.0,117.0,,LB_FB_TE_QB
2009,Brannan Southerland,FB,72.0,242,4.69,28.0,38.0,120.0,4.4,LB_FB_TE_QB
2009,Marquez Branson,FB,74.13,247,4.69,22.0,35.0,109.0,,LB_FB_TE_QB
2009,Michael Johnson,DE,78.88,266,4.69,28.0,38.5,128.0,4.37,lineman
2009,Rhett Bomar,QB,74.25,225,4.7,25.0,,106.0,4.06,LB_FB_TE_QB
2009,Kaluka Maiava,OLB,71.5,229,4.7,30.0,,110.0,4.2,LB_FB_TE_QB
2009,Kory Sperry,TE,77.0,238,4.7,20.0,33.5,122.0,4.25,LB_FB_TE_QB
2009,Scott McKillop,ILB,72.88,244,4.7,27.0,35.5,119.0,4.39,LB_FB_TE_QB
2009,Jared Bronson,TE,75.88,253,4.7,,32.5,116.0,4.33,LB_FB_TE_QB
2009,Jason Cook,FB,71.25,244,4.71,21.0,,,,LB_FB_TE_QB
2009,Lee Robinson,OLB,74.25,249,4.71,24.0,32.5,113.0,4.67,LB_FB_TE_QB
2009,David Johnson,FB,73.5,260,4.73,21.0,32.5,113.0,4.43,LB_FB_TE_QB
2009,Kahlil Bell,RB,70.75,212,4.74,15.0,34.5,114.0,4.2,WR_RB_DB
2009,James Casey,FB,75.0,246,4.74,28.0,36.0,111.0,4.48,LB_FB_TE_QB
2009,Gartrell Johnson,RB,70.25,219,4.75,20.0,34.0,114.0,,WR_RB_DB
2009,John Parker Wilson,QB,74.0,219,4.75,,29.5,105.0,4.59,LB_FB_TE_QB
2009,Darry Beckwith,ILB,73.0,234,4.75,23.0,26.5,110.0,4.5,LB_FB_TE_QB
2009,Clint Sintim,OLB,75.0,256,4.75,,34.5,119.0,4.4,LB_FB_TE_QB
2009,Tyrone McKenzie,OLB,73.63,243,4.76,27.0,,112.0,,LB_FB_TE_QB
2009,Cody Brown,OLB,74.13,244,4.76,26.0,36.5,120.0,4.4,LB_FB_TE_QB
2009,James Laurinaitis,ILB,73.88,244,4.76,22.0,33.0,115.0,4.24,LB_FB_TE_QB
2009,Victor Butler,OLB,74.25,248,4.76,24.0,33.0,113.0,4.4,LB_FB_TE_QB
2009,Robert Ayers,DE,75.13,272,4.77,18.0,29.5,102.0,4.51,lineman
2009,Cody Glenn,OLB,72.0,244,4.78,25.0,,,,LB_FB_TE_QB
2009,Rey Maualuga,ILB,73.75,249,4.78,23.0,,107.0,,LB_FB_TE_QB
2009,John Phillips,TE,77.38,251,4.78,20.0,33.5,112.0,4.27,LB_FB_TE_QB
2009,Aaron Maybin,DE,75.75,249,4.78,22.0,38.0,124.0,4.38,lineman
2009,Davon Drew,TE,75.75,256,4.78,17.0,29.5,113.0,4.56,LB_FB_TE_QB
2009,Mike Reilly,QB,75.0,214,4.79,,30.5,109.0,4.11,LB_FB_TE_QB
2009,Chase Daniel,QB,72.0,218,4.79,,33.0,,4.31,LB_FB_TE_QB
2009,Eddie Williams,FB,73.0,239,4.79,23.0,,,,LB_FB_TE_QB
2009,Dan Gronkowski,TE,77.5,255,4.79,26.0,33.0,122.0,4.26,LB_FB_TE_QB
2009,David Veikune,DE,74.38,257,4.79,35.0,33.0,110.0,4.46,lineman
2009,Kevin Ellison,OLB,72.88,227,4.8,32.0,,,,LB_FB_TE_QB
2009,Brandon Pettigrew,TE,77.38,263,4.8,22.0,33.0,118.0,4.37,LB_FB_TE_QB
2009,Matthew Stafford,QB,74.25,225,4.81,,30.5,107.0,4.47,LB_FB_TE_QB
2009,Jarron Gilbert,DE,77.25,288,4.81,28.0,35.5,119.0,4.56,lineman
2009,Orion Martin,DE,74.25,262,4.81,24.0,32.0,108.0,4.63,lineman
2009,Kyle Moore,DE,77.0,272,4.81,22.0,30.5,105.0,4.47,lineman
2009,Kevin Akins,OLB,74.0,218,4.82,15.0,31.5,117.0,4.15,LB_FB_TE_QB
2009,Jason Boltus,QB,74.75,225,4.82,26.0,31.5,111.0,4.47,LB_FB_TE_QB
2009,Quinn Johnson,FB,72.75,246,4.82,16.0,32.0,115.0,,LB_FB_TE_QB
2009,Larry English,OLB,74.13,255,4.82,24.0,36.0,107.0,4.38,LB_FB_TE_QB
2009,Lydon Murtha,OT,79.0,306,4.82,25.0,35.0,110.0,4.34,lineman
2009,Worrell Williams,ILB,70.75,240,4.83,23.0,35.0,111.0,,LB_FB_TE_QB
2009,Evander Hood,DT,74.88,300,4.83,34.0,33.0,108.0,4.55,lineman
2009,Mitch King,DT,73.5,280,4.83,23.0,33.5,109.0,4.58,lineman
2009,Paul Kruger,DE,76.25,263,4.83,24.0,32.5,108.0,4.47,lineman
2009,Will Davis,DE,74.13,261,4.84,27.0,33.0,115.0,4.45,lineman
2009,Anthony Hill,TE,77.0,262,4.84,21.0,30.5,107.0,4.56,LB_FB_TE_QB
2009,Nathan Brown,QB,72.63,219,4.86,,30.5,106.0,4.44,LB_FB_TE_QB
2009,Nic Harris,OLB,74.38,234,4.86,15.0,31.5,109.0,4.37,LB_FB_TE_QB
2009,Matt Shaughnessy,DE,77.0,266,4.86,24.0,30.5,112.0,4.88,lineman
2009,Tom Brandstater,QB,77.0,220,4.87,,28.5,106.0,4.37,LB_FB_TE_QB
2009,Curtis Painter,QB,74.88,225,4.87,,29.0,102.0,4.48,LB_FB_TE_QB
2009,Marcus Mailei,FB,71.75,248,4.87,22.0,35.0,113.0,4.33,LB_FB_TE_QB
2009,Mortty Ivy,ILB,73.5,248,4.88,18.0,25.5,104.0,4.75,LB_FB_TE_QB
2009,Richard Quinn,TE,75.88,264,4.88,24.0,32.5,119.0,4.62,LB_FB_TE_QB
2009,Drew Willy,QB,75.13,215,4.9,,30.5,109.0,4.45,LB_FB_TE_QB
2009,Josh Freeman,QB,77.75,248,4.9,,33.5,119.0,4.43,LB_FB_TE_QB
2009,Pannel Egboh,DE,77.75,276,4.9,26.0,31.5,116.0,4.4,lineman
2009,Zach Potter,DE,78.75,279,4.9,20.0,31.0,106.0,4.48,lineman
2009,Dorell Scott,DT,75.25,312,4.92,29.0,30.5,107.0,4.84,lineman
2009,Mark Sanchez,QB,74.13,227,4.93,,32.5,116.0,4.21,LB_FB_TE_QB
2009,Chris Baker,DT,74.0,326,4.94,24.0,35.5,106.0,4.9,lineman
2009,Tyson Jackson,DE,76.13,296,4.94,,28.5,102.0,4.8,lineman
2009,Cullen Harper,QB,75.0,225,4.95,19.0,30.0,105.0,4.49,LB_FB_TE_QB
2009,Nate Davis,QB,73.38,226,4.95,,26.5,99.0,,LB_FB_TE_QB
2009,Roy Miller,DT,73.25,310,4.95,36.0,32.0,103.0,4.74,lineman
2009,Bear Pascoe,TE,77.13,251,4.96,,26.5,107.0,4.55,LB_FB_TE_QB
2009,Corvey Irvin,DT,75.0,301,4.96,24.0,24.5,97.0,4.73,lineman
2009,Brandon Williams,DE,74.5,261,4.96,38.0,33.0,112.0,4.49,lineman
2009,Derek Walker,DE,75.75,268,4.98,24.0,37.5,115.0,4.41,lineman
2009,Gerald Cadogan,OT,77.13,309,4.99,26.0,25.0,95.0,4.8,lineman
2009,Ra'Shon Harris,DT,75.75,298,4.99,28.0,25.5,106.0,4.87,lineman
2009,Jamon Meredith,OT,76.63,304,4.99,31.0,28.0,105.0,4.82,lineman
2009,Morris Wooten,ILB,73.0,231,5.0,15.0,,117.0,,LB_FB_TE_QB
2009,Sen'Derrick Marks,DT,73.75,306,5.0,,33.0,,,lineman
2009,Maurice Evans,DE,73.5,274,5.0,17.0,29.0,107.0,4.57,lineman
2009,Michael Bennett,DE,75.5,274,5.0,24.0,31.0,110.0,,lineman
2009,Rulon Davis,DE,76.75,281,5.0,20.0,30.0,111.0,,lineman
2009,Xavier Fulton,OT,76.25,302,5.01,27.0,31.0,111.0,4.56,lineman
2009,Jarius Wynn,DE,75.0,275,5.01,19.0,31.5,107.0,4.58,lineman
2009,Brian Hoyer,QB,74.0,215,5.02,,32.0,109.0,4.42,LB_FB_TE_QB
2009,Myron Pryor,DT,72.25,319,5.03,,30.0,107.0,4.75,lineman
2009,Alex Magee,DT,74.63,298,5.03,30.0,29.5,103.0,4.55,lineman
2009,Demonte Bolden,DT,75.25,285,5.04,,31.5,109.0,4.78,lineman
2009,Rob Bruggeman,C,76.0,293,5.05,30.0,,,,lineman
2009,William Beatty,OT,78.0,307,5.06,27.0,33.5,107.0,4.77,lineman
2009,Graham Harrell,QB,74.13,223,5.07,,29.5,98.0,4.56,LB_FB_TE_QB
2009,Fili Moala,DT,76.0,305,5.07,25.0,30.5,100.0,,lineman
2009,Tim Jamison,DE,74.5,256,5.07,21.0,30.0,107.0,4.6,lineman
2009,Darryl Richard,DT,74.5,303,5.08,17.0,25.5,,,lineman
2009,Anthony Parker,OG,73.88,297,5.08,24.0,,,,lineman
2009,Khalif Mitchell,DT,77.0,318,5.08,30.0,30.0,109.0,4.71,lineman
2009,Brandon Walker,OG,75.0,306,5.09,26.0,34.0,109.0,5.07,lineman
2009,Jon Cooper,C,73.88,291,5.09,31.0,29.5,105.0,4.6,lineman
2009,Jason Smith,OT,77.0,309,5.09,33.0,24.0,96.0,4.69,lineman
2009,Joel Bell,OT,78.75,315,5.11,27.0,30.0,109.0,4.57,lineman
2009,Chase Holbrook,QB,76.13,242,5.12,,27.0,108.0,4.65,LB_FB_TE_QB
2009,B.J. Raji,DT,73.5,337,5.12,33.0,32.0,103.0,4.69,lineman
2009,Marlon Favorite,DT,73.0,317,5.12,26.0,,,,lineman
2009,SammieLee Hill,DT,75.88,329,5.12,27.0,28.0,109.0,4.97,lineman
2009,Jonathan Luigs,C,75.63,301,5.14,26.0,31.0,99.0,4.79,lineman
2009,Eben Britton,OT,78.0,309,5.14,24.0,28.5,100.0,4.91,lineman
2009,Alex Boone,OT,79.25,328,5.16,33.0,27.5,103.0,4.69,lineman
2009,Ricky Jean Francois,DT,75.0,295,5.18,25.0,26.0,,,lineman
2009,Eugene Monroe,OT,77.25,309,5.18,23.0,28.5,110.0,4.78,lineman
2009,A.Q. Shipley,C,73.13,304,5.19,33.0,31.0,100.0,4.4,lineman
2009,Adrian Grady,DT,73.38,298,5.19,31.0,32.0,105.0,4.72,lineman
2009,Eric Wood,C,76.0,310,5.19,30.0,30.5,99.0,4.51,lineman
2009,Robby Felix,C,75.25,302,5.2,33.0,29.0,97.0,4.73,lineman
2009,Terrance Knighton,DT,75.0,321,5.21,,28.0,103.0,4.78,lineman
2009,Hunter Cantwell,QB,76.38,235,5.22,,26.0,99.0,4.59,LB_FB_TE_QB
2009,Terrance Taylor,DT,72.0,306,5.22,37.0,30.0,104.0,5.06,lineman
2009,Cornelius Lewis,OT,75.5,332,5.22,29.0,24.5,90.0,,lineman
2009,Louis Vasquez,OG,76.75,333,5.22,39.0,,,,lineman
2009,Jose Valdez,OT,76.38,315,5.23,15.0,29.5,100.0,4.93,lineman
2009,Seth Olsen,OG,76.63,306,5.23,23.0,24.5,90.0,4.7,lineman
2009,Antoine Caldwell,C,75.25,309,5.24,23.0,28.0,111.0,5.04,lineman
2009,Travis Bright,OG,76.25,321,5.26,34.0,35.5,108.0,4.72,lineman
2009,Max Unger,C,76.63,309,5.26,22.0,24.5,93.0,4.5,lineman
2009,Robert Brewster,OT,76.13,325,5.29,23.0,30.5,98.0,4.75,lineman
2009,Jaimie Thomas,OG,76.0,323,5.29,20.0,,,,lineman
2009,Trevor Canfield,OG,76.5,307,5.3,29.0,,,,lineman
2009,Troy Kropog,OT,77.38,309,5.3,21.0,30.0,100.0,4.84,lineman
2009,Ray Feinga,OG,76.13,337,5.32,30.0,,,,lineman
2009,Vance Walker,DT,74.0,304,5.32,29.0,33.0,,,lineman
2009,Duke Robinson,OG,77.0,329,5.32,,,,,lineman
2009,Andy Levitre,OG,74.63,305,5.33,23.0,30.5,103.0,4.52,lineman
2009,Michael Oher,OT,76.5,309,5.34,21.0,30.5,103.0,4.6,lineman
2009,Augustus Parrish,OT,76.0,303,5.35,21.0,,78.0,,lineman
2009,Brett Helms,C,74.0,286,5.36,25.0,,,,lineman
2009,Kraig Urbik,OG,77.13,328,5.37,29.0,24.0,94.0,4.89,lineman
2009,Alex Fletcher,C,74.25,297,5.39,30.0,28.0,96.0,4.65,lineman
2009,Tyronne Green,OG,73.75,309,5.4,22.0,,,,lineman
2009,Edwin Williams,C,74.25,308,5.4,22.0,28.5,99.0,4.98,lineman
2009,Fenuki Tupou,OT,77.38,314,5.4,24.0,25.5,94.0,5.02,lineman
2009,Garrett Reynolds,OT,79.63,309,5.4,19.0,22.0,94.0,4.88,lineman
2009,Greg Isdaner,OG,75.5,325,5.42,24.0,27.0,92.0,5.07,lineman
2009,Juan Garcia,OG,74.25,307,5.42,34.0,25.0,93.0,4.87,lineman
2009,Maurice Miller,OG,75.13,327,5.44,21.0,28.5,97.0,5.03,lineman
2009,Ron Brace,DT,75.0,330,5.48,32.0,28.0,99.0,4.73,lineman
2009,Paul Fanaika,OG,77.13,327,5.48,15.0,,,,lineman
2009,Andy Kemp,OG,76.75,313,5.48,23.0,25.5,91.0,4.86,lineman
2009,Kyle Link,OT,77.38,305,5.48,19.0,,,,lineman
2009,Phil Loadholt,OT,79.75,332,5.49,24.0,29.0,95.0,5.06,lineman
2009,Herman Johnson,OG,79.0,356,5.5,21.0,,,,lineman
2009,Dan Gay,OG,75.88,308,5.5,18.0,22.5,86.0,5.42,lineman
2009,C.J. Davis,OG,74.0,308,5.51,21.0,25.5,88.0,4.93,lineman
2009,Jason Watkins,OT,78.0,318,5.51,18.0,24.5,90.0,5.03,lineman
2009,Ramon Foster,OT,77.13,328,5.57,20.0,26.0,92.0,4.98,lineman
2010,Trindon Holliday,WR,65.25,166,4.21,10.0,42.0,116.0,4.48,WR_RB_DB
2010,Jacoby Ford,WR,68.88,186,4.22,15.0,33.5,115.0,4.44,WR_RB_DB
2010,C.J. Spiller,RB,70.63,196,4.27,18.0,,,,WR_RB_DB
2010,Taylor Mays,FS,75.13,230,4.31,24.0,41.0,125.0,,WR_RB_DB
2010,Akwasi Owusu-Ansah,CB,72.25,207,4.32,,35.5,120.0,4.32,WR_RB_DB
2010,Jahvid Best,RB,70.13,199,4.34,18.0,32.5,113.0,4.17,WR_RB_DB
2010,Ben Tate,RB,71.0,220,4.34,26.0,40.5,124.0,4.12,WR_RB_DB
